team_name,team_role,id,_id,anticapitalism,baseThirst,buoyancy,chasiness,coldness,continuation,divinity,groundFriction,indulgence,laserlikeness,martyrdom,moxie,musclitude,name,omniscience,overpowerment,patheticism,ruthlessness,shakespearianism,suppression,tenaciousness,thwackability,tragicness,unthwackability,watchfulness,pressurization,totalFingers,soul,deceased
Fridays,rotation,bd549bfe-b395-4dc0-8546-5c04c08e24a5,bd549bfe-b395-4dc0-8546-5c04c08e24a5,0.778347826216625,0.13490062894165677,0.531102124404621,0.2156214141505317,0.24422883928336936,0.2838328657578084,0.5897900644995002,0.06055090569739696,0.3794604717067436,0.8860421514499264,0.19825078328281553,0.9574920078552247,0.8588038348696743,Sam Solis,0.24151845633966484,0.23680063876425383,0.8583895669319737,0.6519680791467461,0.4633267106697767,0.4753566298897658,0.49803208014791056,0.7680918592068282,0,0.7248302356494096,0.4589749834638299,0.20649871448105128,10,5,False
Fridays,rotation,167751d5-210c-4a6e-9568-e92d61bab185,167751d5-210c-4a6e-9568-e92d61bab185,0.3968928309693591,0.8096414566137526,0.8838654312143057,0.25529700096600805,0.20072667599526461,0.7295360766482384,0.7375214439621138,0.1388497793747565,0.30232999668166216,0.6970735338742835,0.713281065804855,0.7575104437742761,0.6368113598513201,Jacob Winner,0.16014574012451055,0.17255853495054785,0.8821336022150141,0.8238088850252236,0.2708878066365352,0.634388154284137,0.3405433507719551,0.2103159634643348,0,0.9665443973219945,0.32111742249692066,0.7365363353389356,10,5,False
Fridays,rotation,7158d158-e7bf-4e9b-9259-62e5b25e3de8,7158d158-e7bf-4e9b-9259-62e5b25e3de8,0.5841615956739092,0.9078872562462659,0.5614154613877615,0.9097527978075086,0.9269518840350894,0.34290109570323546,0.3081390843958651,0.8161676655771077,0.9774824963024711,0.5670324521972447,0.7195288044300387,0.652633426891446,0.6191402038371336,Karato Bean,0.8091229710875609,0.3285816444790093,0.1673550579187444,0.9633585586264877,0.7680424824131784,0.21048066119446784,0.8265678780843151,0.08197506451092518,0,0.1478887594422531,0.8922982182538459,0.4408032957986796,10,5,False
Fridays,rotation,89ec77d8-c186-4027-bd45-f407b4800c2c,89ec77d8-c186-4027-bd45-f407b4800c2c,0.36773478958586403,0.8101120030029931,0.8692278923428411,0.4342962213467947,0.10140945212292896,0.4211557066848002,0.3678205252031881,0.33508819617603813,0.6691594819251168,0.12217295850958565,0.8685416126500853,0.5020473788290791,0.7702294716200146,James Mora,0.5491616214419761,0.5971091683257788,0.08827239909071927,0.5251170430702781,0.1250421860731581,0.015609888478541611,0.3202404207559848,0.9293621744059668,0,0.24275411565203675,0.9402998899341626,0.6908376821510407,10,3,False
Fridays,bullpen,a2483925-697f-468f-931c-bcd0071394e5,a2483925-697f-468f-931c-bcd0071394e5,0.22387058019764705,0.7316076609776612,0.08411189182237822,0.6853531367869719,0.3445224708025876,0.6224709371299215,0.14701437258189398,0.992174451602734,0.6537487236660602,0.7986145479093179,0.540676676871098,0.7981842922311129,0.9207131873206245,Timmy Manco,0.27188410896277837,0.018898382030336114,0.30642205494346664,0.4664691889460211,0.8233613619442242,0.418536106312557,0.9183047832460209,0.09699833243409195,0,0.1730094652901073,0.3453357177414438,0.716178194350334,10,6,False
Fridays,bullpen,527c1f6e-a7e4-4447-a824-703b662bae4e,527c1f6e-a7e4-4447-a824-703b662bae4e,0.13243181682805738,0.7367542834525289,0.405974285489487,0.17632820445374753,0.05222004183407547,0.14236514695896507,0.5826003244206779,0.732898467122719,0.8516640988743109,0.9640904877902321,0.6525954424371596,0.6501111412720815,0.4972813483421519,Melton Campbell,0.21390327679166687,0.8654552802504099,0.23133514137621636,0.3374869258656443,0.4824314879406868,0.742314902473129,0.6074465490646321,0.5519369074832652,0,0.7762745633689636,0.13858348793589714,0.7922583548745659,10,3,False
Fridays,bullpen,62823073-84b8-46c2-8451-28fd10dff250,62823073-84b8-46c2-8451-28fd10dff250,0.07796086218956044,0.8736628989112658,0.8890093016546108,0.3471555708964855,0.6825275098792918,0.35914872928165265,0.8884371731916707,0.521017120707788,0.3322303945263432,0.22566259185869408,0.2739385705735282,0.3315641010498296,0.7532936890029147,Mckinney Vaughan,0.6078583120523535,0.6252514375812235,0.6619997671214453,0.1362655369015202,0.7948651289423154,0.17502612628377068,0.7331069721011327,0.6021392887997699,0,0.2214692677380492,0.7066298224196796,0.2249090823190989,10,3,False
Fridays,bullpen,805ba480-df4d-4f56-a4cf-0b99959111b5,805ba480-df4d-4f56-a4cf-0b99959111b5,0.2563544476166557,0.6098130490395506,0.12910616090401605,0.9811215249630076,0.20054643442638853,0.6203154627121552,0.1143358336368625,0.05540755488370963,0.3897027909407149,0.8130646260487049,0.8672051592987466,0.7993020607295069,0.9780142509941858,Leticia Lozano,0.7658948834074357,0.03168986710014687,0.13366601112219145,0.24305963769965033,0.3646508232436685,0.7339378249733959,0.8632329883188028,0.6749226517933493,0,0.8912981760640102,0.3946184506217141,0.4529667838929372,10,4,False
Fridays,bullpen,cd6b102e-1881-4079-9a37-455038bbf10e,cd6b102e-1881-4079-9a37-455038bbf10e,0.7963081829272463,0.6814325897260873,0.39938176294021877,0.6788218520011235,0.4929235885832839,0.3978981842585827,0.8669351598730544,0.7764383777638135,0.5952571907448205,0.2787465523364623,0.8284367516943196,0.42624873846629807,0.4880031105645386,Caleb Morin,0.15200245397185008,0.3388477263648839,0.09340163642588095,0.43767241785437316,0.11694320725452978,0.16814342434664642,0.9660393752503647,0.5284043588098064,0,0.5899831810633582,0.05099747919617004,0.010805176966736552,10,3,False
Fridays,bullpen,3954bdfa-931f-4787-b9ac-f44b72fe09d7,3954bdfa-931f-4787-b9ac-f44b72fe09d7,0.23361979361262097,0.3126853008291588,0.568706482240737,0.4494432985455272,0.8837015621762632,0.199634906210995,0.9330800595372648,0.9299201498493301,0.7096988450407946,0.1474059690492504,0.2894310712253214,0.6127406671242879,0.25986220711759533,Nicholas Nolan,0.3812744998426354,0.46867950811231185,0.6683752068458657,0.28002879881864784,0.9523625285727662,0.1341194535455672,0.04679980027096309,0.6567888255576162,0,0.24248730369514093,0.9319493197620599,0.26163256644628485,10,9,False
Fridays,bullpen,ccc99f2f-2feb-4f32-a9b9-c289f619d84c,ccc99f2f-2feb-4f32-a9b9-c289f619d84c,0.19658190932544195,0.2248654250463349,0.6118094336869311,0.3725831247492215,0.4492308875876505,0.722684947697888,0.903936005799044,0.6626396455234056,0.21178271182780284,0.6697598763175587,0.6527525373604204,0.41695844716444963,0.3606235764528165,Itsuki Winner,0.4588694791935508,0.8393581395378833,0.2588919370890199,0.5497141076969425,0.18304947185693932,0.3783635517185888,0.0441615518870937,0.2602422730257279,0,0.7601559816858521,0.6673826970799939,0.4950147958222004,10,9,False
Fridays,bullpen,fbb5291c-2438-400e-ab32-30ce1259c600,fbb5291c-2438-400e-ab32-30ce1259c600,0.3842090736082353,0.8954572662361842,0.5526707019172239,0.48470758647910417,0.6351745621687346,0.760920653623528,0.42176090066907923,0.5718150375830331,0.21299319257260318,0.2724206661697792,0.18561099273440695,0.8863882435055519,0.7758424652548306,Cory Novak,0.5696786693973375,0.24636672397628345,0.582014587525292,0.6479941869212369,0.1473146169764874,0.5384130771516196,0.7614707904197195,0.33056631874564113,0,0.260465613942078,0.9307943272604657,0.0112313165705904,10,6,False
Fridays,bench,03d06163-6f06-4817-abe5-0d14c3154236,03d06163-6f06-4817-abe5-0d14c3154236,0.2596849877426326,0.7586365926341492,0.37191577484605065,0.8018319835804961,0.7268165842115157,0.34932921196608313,0.36863093713978956,0.04819074700300341,0.6923779118881046,0.5285124901257077,0.30537124280582706,0.327890891964729,0.6080462439110574,Garcia Tabby,0.7014493372384498,0.5044205102650672,0.3768167074324422,0.715534156239696,0.17060906769336337,0.019821269520520657,0.4243851192797101,0.3751486336910663,0,0.838679429168552,0.7424419378629394,0.2463764772631658,10,4,False
Fridays,bench,960f041a-f795-4001-bd88-5ddcf58ee520,960f041a-f795-4001-bd88-5ddcf58ee520,0.4756207300174349,0.8416370263694171,0.5305974301540202,0.13906923273648042,0.9225249445152464,0.3097439909171158,0.9087649253370378,0.3966777863410069,0.2851769196686469,0.7550059044306525,0.2173665994476881,0.41964338512973876,0.09455890766580066,Mayra Buckley,0.5217843302364182,0.017636822062327973,0.2775442263164889,0.7105565505594058,0.987083224516045,0.278552924848668,0.722580284379094,0.22950374591825806,0,0.5403169624845063,0.1148327385257073,0.49140228684139475,10,9,False
Fridays,bench,0bd5a3ec-e14c-45bf-8283-7bc191ae53e4,0bd5a3ec-e14c-45bf-8283-7bc191ae53e4,0.48772507747863636,0.0364812949947142,0.9062595549644177,0.4506125844800819,0.5021971449274412,0.3679453738589771,0.017761226113444994,0.8748523997478259,0.20882877181149118,0.0019491767338570831,0.14566830455231172,0.930860114837361,0.398470705734316,Stephanie Donaldson,0.14697074241304486,0.4296127225234687,0.66070315785001,0.7283580708340089,0.7834478624879604,0.16261447089170789,0.35547766318388496,0.11088530121215845,0,0.3354955561561175,0.3564721522247358,0.6252940518672205,10,5,False
Lovers,lineup,58c9e294-bd49-457c-883f-fb3162fc668e,58c9e294-bd49-457c-883f-fb3162fc668e,0.8738937392592208,0.960869198651066,0.4987153982478121,0.3560889359279442,0.11264236552429874,0.0886769071630531,0.10148033082774699,0.33416726597021573,0.17064933879003186,0.5749267458421254,0.6653092612059541,0.1934388599244159,0.018522044997329346,Kichiro Guerra,0.6399609217523041,0.49899186141863483,0.5064757601051799,0.5731745892270455,0.12393660509254523,0.7786431265265232,0.15303565108237493,0.6228663599772533,0,0.4903916890712865,0.9833471175620774,0.9951836440509134,10,3,False
Lovers,lineup,43bf6a6d-cc03-4bcf-938d-620e185433e1,43bf6a6d-cc03-4bcf-938d-620e185433e1,0.018439606664952812,0.7728039460381533,0.7098086758758708,0.8571226247283521,0.5004884953043349,0.36434754519488277,0.8375024391696675,0.08717967752686984,0.5827528081061151,0.9391221404258143,0.46363088435157085,0.2666190034923066,0.14176591784990578,Miguel Javier,0.006906899639077535,0.05137544356599277,0.1771566716307731,0.2926475740610388,0.7974276295662059,0.697205430930145,0.805824341901723,0.2319557477212879,0,0.9763444101730805,0.4188763670194591,0.27976698814511813,10,5,False
Lovers,lineup,2b157c5c-9a6a-45a6-858f-bf4cf4cbc0bd,2b157c5c-9a6a-45a6-858f-bf4cf4cbc0bd,0.041689363683167446,0.7493749284770144,0.7494532181215532,0.3706945196601359,0.5626567269943958,0.9482783063876206,0.45872306544454244,0.18613465953496533,0.9551069931573171,0.13227333214224668,0.01771235596145493,0.7233842857350938,0.23955177565639652,Ortiz Lopez,0.25091450022676365,0.7132191439011304,0.520188944762842,0.5816354390587919,0.893373843807914,0.8702718184254119,0.9041161777743392,0.21193740819329587,0,0.9625272509114575,0.3401839660252708,0.8427501339313199,10,9,False
Lovers,lineup,11de4da3-8208-43ff-a1ff-0b3480a0fbf1,11de4da3-8208-43ff-a1ff-0b3480a0fbf1,0.9855122318440157,0.8848846760428952,0.9820588354334863,0.5047669768047449,0.1253598833750018,0.44738525781073113,0.46630036191561985,0.16671647015258872,0.7378938071425329,0.8346479890252085,0.8523787354721852,0.8701474594157894,0.8314592229514244,Don Mitchell,0.22775442411318325,0.8050570696192709,0.7100393875744171,0.38227254889221474,0.950574246350258,0.03526704434883099,0.028518362375218098,0.3588254715640926,0,0.7606358793107331,0.19457400441276484,0.31129207590498664,10,2,False
Lovers,lineup,126fb128-7c53-45b5-ac2b-5dbf9943d71b,126fb128-7c53-45b5-ac2b-5dbf9943d71b,0.6429384345078926,0.24839726019961295,0.7692503550297456,0.0345221293508049,0.864941321731598,0.15091577860846517,0.68019880143421,0.5706842355388779,0.9334861460422332,0.9783240561526907,0.49814626195529366,0.5141980559616486,0.6848043812437368,Sigmund Castillo,0.04704066354422132,0.8131295212193301,0.7696528157269009,0.45268815693056697,0.84046647695761,0.6808295360790226,0.9153892499148915,0.21477844202541285,0,0.7647065793314904,0.18761835543337768,0.10205706506134882,10,5,False
Lovers,lineup,cbd19e6f-3d08-4734-b23f-585330028665,cbd19e6f-3d08-4734-b23f-585330028665,0.6591136403411968,0.04027046220566488,0.4244712491697411,0.6246221172964164,0.256014885961934,0.37582883318867455,0.5639230641073643,0.005570491661796906,0.3875596534570347,0.6284661023057301,0.7881805648930789,0.885704547014313,0.9999043406447272,Knight Urlacher,0.7939597656422448,0.740867983782209,0.4763259991674418,0.29315122550221706,0.8512061140424367,0.1285626310065584,0.4852848036404749,0.9532212631554462,0,0.892034186686895,0.12619681246969372,0.7816458937113402,10,5,False
Lovers,lineup,ee55248b-318a-4bfb-8894-1cc70e4e0720,ee55248b-318a-4bfb-8894-1cc70e4e0720,0.5005860625634517,0.7500988042888013,0.5301795226140171,0.1817827153593492,0.35160309257461875,0.4268719276915194,0.20511282325298597,0.4227948085184079,0.27257874828596185,0.27335858450776196,0.801171171292222,0.35259288935434085,0.23363451150100145,Theo King,0.4694239718642841,0.055088647134970525,0.5748233331444659,0.8504754964379386,0.6463510999460855,0.6135311508725945,0.8826574162204037,0.4968202116084317,0,0.2693062408770308,0.367529806177185,0.8834190725041278,10,7,False
Lovers,lineup,0eea4a48-c84b-4538-97e7-3303671934d2,0eea4a48-c84b-4538-97e7-3303671934d2,0.39179466647698846,0.5083782561003876,0.9872500101244122,0.8537371606287782,0.947483977293706,0.5054020876583554,0.3217668077411808,0.8473473776510405,0.7125842496207129,0.6538187088334533,0.6102367244630986,0.2939060475295139,0.19102444197930124,Helga Moreno,0.12117163115518914,0.7921548899506503,0.5991233567940653,0.5207261727386305,0.3409146866161894,0.7262316416258991,0.39476656879642036,0.5291386669088505,0,0.8774224585846124,0.8706298642424957,0.17781502906147062,10,5,False
Lovers,lineup,bd24e18b-800d-4f15-878d-e334fb4803c4,bd24e18b-800d-4f15-878d-e334fb4803c4,0.23625490285883566,0.729065318418791,0.3934327071266761,0.7472616273113237,0.04751765060212687,0.8182900399887376,0.5531840815526989,0.6797490175468623,0.3860322375189851,0.12227389277768053,0.6512212851637222,0.6737737983092544,0.32080643798922215,Helga Burton,0.12462126368997506,0.07448060547951729,0.967721480879516,0.8789348594052959,0.4170904732305447,0.4722519687718245,0.6505009347487762,0.2835479848740958,0,0.5211059559456686,0.3685649518048295,0.10248119805293276,10,2,False
Lovers,rotation,7c5ae357-e079-4427-a90f-97d164c7262e,7c5ae357-e079-4427-a90f-97d164c7262e,0.5258935501727582,0.41306118541147163,0.8946104971912276,0.35146309236982143,0.6577745224735128,0.4640874211959567,0.9001685235859593,0.1349466346199497,0.42880239780133733,0.12511392530791565,0.9532738844907047,0.5104600402953294,0.9491135581153776,Milo Brown,0.7041640029447489,0.42526872181962183,0.8200707163055589,0.06762347647264644,0.7184250280114546,0.4134245450407157,0.5852282274754894,0.5156962370441975,0,0.3696435096719115,0.7691186542824,0.6626654225357724,10,6,False
Lovers,rotation,3c331c87-1634-46c4-87ce-e4b9c59e2969,3c331c87-1634-46c4-87ce-e4b9c59e2969,0.6717446069624029,0.7590615305970849,0.15189862592864078,0.35928043406162535,0.36268202903159197,0.05354643520417768,0.4988454673123228,0.4320627161774584,0.022051858969581062,0.4264665290822065,0.6344140369782958,0.07010379417554158,0.39764953197015585,Yosh Carpenter,0.18504983591152158,0.21962440633678404,0.26750604715790627,0.6241618372311504,0.47416714654003966,0.42069799838523747,0.8041548120294404,0.49085344559934563,0,0.4128221848502993,0.2861231173107497,0.3186511553901601,10,8,False
Lovers,rotation,73265ee3-bb35-40d1-b696-1f241a6f5966,73265ee3-bb35-40d1-b696-1f241a6f5966,0.41830343857803487,0.2144094710471276,0.9923500785792798,0.22482502865176235,0.3625112698535131,0.9089269048750446,0.5492147026980116,0.5268778346384717,0.7048905912044643,0.7774754836608222,0.495252744331244,0.21503670323220203,0.9735170913295967,Parker Meng,0.9772451353592035,0.75670151343938,0.7886653823170251,0.40574097383856245,0.1750784784300654,0.43374534337399795,0.6367347533584815,0.3861824407314889,0,0.7655918002818454,0.35221874854800084,0.6735110277965328,10,8,False
Lovers,rotation,db33a54c-3934-478f-bad4-fc313ac2580e,db33a54c-3934-478f-bad4-fc313ac2580e,0.550114203803661,0.789033715094124,0.48129254534961086,0.6750124724690325,0.7762634166229578,0.062116271587746796,0.530981284105692,0.5318244451674377,0.1576516253861029,0.5400556589205421,0.12998593178747764,0.7893891837795852,0.24253063831805344,Percival Wheeler,0.8120706378174798,0.9039733038509881,0.2271941321981119,0.09061494044978846,0.3226323002811071,0.8394825544768802,0.7623913418450348,0.5819390929778883,0,0.5700118642350687,0.15153886844301412,0.2844375859879176,10,3,False
Lovers,rotation,80a2f015-9d40-426b-a4f6-b9911ba3add8,80a2f015-9d40-426b-a4f6-b9911ba3add8,0.2625054567070022,0.1839320727210978,0.8961994147163668,0.8523837832823096,0.5973360854356551,0.6142911658273018,0.9991827941055065,0.4866370539779339,0.9714186310166439,0.15795348681554167,0.01826302765422594,0.20804530960452827,0.7105670568705098,Paul Barnes,0.5591721459423336,0.05442540287267028,0.7694327304278041,0.4262545072026518,0.3306317238170764,0.23320339036537896,0.9124634320280691,0.051700797194289105,0,0.17121330125500434,0.9586989376105886,0.3664997540563302,10,3,False
Lovers,bullpen,b390b28c-df96-443e-b81f-f0104bd37860,b390b28c-df96-443e-b81f-f0104bd37860,0.432145007314126,0.2995601752132855,0.30526862434236124,0.2732789167118417,0.8890361571422105,0.38532663448983695,0.11239461717098242,0.8150338198754301,0.09139497829751542,0.643407779861622,0.9182371640649813,0.42245396718583295,0.49400139534337373,Karato Rangel,0.17142350612790813,0.8013337640342624,0.888022721698239,0.4943373576954413,0.26580508897851396,0.8049187172365677,0.8820052988116789,0.07274414761130066,0,0.9859840229289429,0.623774806748101,0.283478425711182,10,5,False
Lovers,bullpen,0f62c20c-72d0-4c12-a9d7-312ea3d3bcd1,0f62c20c-72d0-4c12-a9d7-312ea3d3bcd1,0.9677147883194799,0.9678408138357262,0.5106322741274958,0.9345156623733888,0.2902194591946692,0.4022179865375253,0.4285199137963078,0.2856872771929164,0.7978689538217272,0.16724269076975173,0.8487715069197908,0.13994404898687218,0.2363899289122129,Abner Wood,0.4966034949784628,0.18343889443474692,0.26917327468951746,0.36262574438878903,0.7012242236297732,0.5710863371641912,0.38810804518197295,0.8665784409834063,0,0.6193056997055426,0.590810363772474,0.9877078443596408,10,2,False
Lovers,bullpen,23e78d92-ee2d-498a-a99c-f40bc4c5fe99,23e78d92-ee2d-498a-a99c-f40bc4c5fe99,0.2525233652128931,0.5517087497946236,0.3391827773537428,0.0259302234523886,0.45217022423009223,0.8342771127817183,0.38361011255274247,0.11463939455073824,0.7479053101213966,0.3801785384919949,0.3449868199907975,0.3215608732272577,0.7483541443683543,Annie Williams,0.8774011332315494,0.8503836715506745,0.708197523338459,0.07602604898778109,0.05884091936006941,0.3680615938517029,0.9763338612871235,0.9201632063954015,0,0.9350274496039783,0.23773767318963124,0.36929227065377845,10,4,False
Lovers,bullpen,f1185b20-7b4a-4ccc-a977-dc1afdfd4cb9,f1185b20-7b4a-4ccc-a977-dc1afdfd4cb9,0.7312765135538675,0.5029389568176414,0.9531667458434168,0.39505723979609164,0.20547576422182057,0.5307757134707671,0.6443391574412454,0.6542317132979865,0.6577782076772638,0.2732578745165579,0.08340731024319048,0.32569565973034353,0.4450915485547122,Frazier Tosser,0.08078620207368825,0.3942669135360102,0.7088511439319689,0.7175190336344706,0.2543607561109351,0.3225175047890225,0.2045241107022442,0.4210926423961794,0,0.7722284599394906,0.5485058634642963,0.5516783386341122,10,4,False
Lovers,bullpen,9313e41c-3bf7-436d-8bdc-013d3a1ecdeb,9313e41c-3bf7-436d-8bdc-013d3a1ecdeb,0.12954408733892286,0.16584510947815767,0.30873264635118014,0.5697769622779616,0.033444951913998544,0.8728098026515261,0.0646932932438462,0.6657317569606163,0.11998503453378007,0.24266461813158058,0.18773090177342944,0.23719198462739222,0.7956780081271662,Sandie Nelson,0.9868602913432243,0.8365694498404037,0.975724240564291,0.03147516709598874,0.6740186670458004,0.4240176963766924,0.5854815697789864,0.5052358614952632,0,0.9505018234856859,0.1466508269261524,0.9733596192007408,10,8,False
Lovers,bullpen,3be2c730-b351-43f7-a832-a5294fe8468f,3be2c730-b351-43f7-a832-a5294fe8468f,0.3702464553248317,0.9800103744099324,0.866589822080972,0.40000763970719033,0.4826058143552998,0.93778973438047,0.6076180771904041,0.5498655425237182,0.5602419319279592,0.043112179352340796,0.5778845458098465,0.5804387187684565,0.46671896818151826,Amaya Jackson,0.6627754330717239,0.5893060101903909,0.9797873600128995,0.45175595533327195,0.5283972147014668,0.45532905931779877,0.3113473158918625,0.8277210395385668,0,0.9447901258404714,0.44516260545342945,0.4630815154560004,10,9,False
Lovers,bullpen,e749dc27-ca3b-456e-889c-d2ec02ac7f5f,e749dc27-ca3b-456e-889c-d2ec02ac7f5f,0.6708943592484182,0.31281964322031475,0.5666888849132912,0.25546261641851453,0.6354202831000184,0.1633319702327305,0.5405000757607641,0.2067926705383838,0.3025328294943874,0.7593536392725466,0.36492672273232896,0.26756971088821935,0.8958853685646573,Aureliano Estes,0.664675134724166,0.715522702410746,0.6154907879362279,0.22670700380680153,0.3646962211484017,0.42016097358174775,0.20336659447414274,0.5481149041307942,0,0.3855867778890736,0.3347953313834291,0.8002060828739548,10,6,False
